#           time             x_1             y_1             x_2                 y_2         theta_1         theta_2              y2         omega_2
    466.90000000      0.08482944      4.99820018     -0.71662933      4.40015015    -34.59994664     61.90212262      0.00000000      0.00000000
    467.00000000      0.08705923      4.99810427     -0.59963861      4.27116131    -34.60106256     62.07491635      0.00000000      0.00000000
    467.10000000      0.08223734      4.99830854     -0.45906141      4.15747820    -34.59864946     62.25987212      0.00000000      0.00000000
    467.20000000      0.07092985      4.99874184     -0.29635437      4.06863309    -34.59299155     62.45576559      0.00000000      0.00000000
    467.30000000      0.05475233      4.99925041     -0.11641843      4.01400903    -34.58489878     62.65983523      0.00000000      0.00000000
    467.40000000      0.03639532      4.99966882      0.07225274      4.00031190    -34.57571785     62.86771818      0.00000000      0.00000000
    467.50000000      0.01915123      4.99990831      0.25908279      4.02911850    -34.56709495     63.07414842      0.00000000      0.00000000
    467.60000000      0.00608237      4.99999075      0.43415314      4.09624554    -34.56056038     63.27421007      0.00000000      0.00000000
    467.70000000     -0.00066850      4.99999989      0.59050699      4.19345693    -34.55718494     63.46436857      0.00000000      0.00000000
    467.80000000     -0.00007411      5.00000000      0.72482560      4.31114558    -34.55748213     63.64274186      0.00000000      0.00000000
    467.90000000      0.00798602      4.99998406      0.83675830      4.44039804    -34.56151221     63.80876320      0.00000000      0.00000000
    468.00000000      0.02306312      4.99986702      0.92782239      4.57394370    -34.56905101     63.96266725      0.00000000      0.00000000
    468.10000000      0.04442489      4.99950655      1.00047403      4.70630006    -34.57973346     64.10507039      0.00000000      0.00000000
    468.20000000      0.07124253      4.99873072      1.05750582      4.83354985    -34.59314799     64.23670800      0.00000000      0.00000000
    468.30000000      0.10269655      4.99736161      1.10171316      4.95302399    -34.60889006     64.35829724      0.00000000      0.00000000
    468.40000000      0.13803069      4.99523120      1.13573114      5.06300885    -34.62658944     64.47047905      0.00000000      0.00000000
    468.50000000      0.17657706      4.99218989      1.16196569      5.16251093    -34.64592283     64.57380487      0.00000000      0.00000000
    468.60000000      0.21776670      4.98810907      1.18257127      5.25107701    -34.66661884     64.66874653      0.00000000      0.00000000
    468.70000000      0.26113300      4.98287911      1.19944931      5.32865722    -34.68845954     64.75571732      0.00000000      0.00000000
    468.80000000      0.30631169      4.97640410      1.21425449      5.39549821    -34.71128020     64.83509676      0.00000000      0.00000000
    468.90000000      0.35303851      4.96859438      1.22840378      5.45205652    -34.73496823     64.90725489      0.00000000      0.00000000
    469.00000000      0.40114469      4.95935779      1.24308680      5.49892565    -34.75946129     64.97257316      0.00000000      0.00000000
    469.10000000      0.45055022      4.94859039      1.25927787      5.53677367    -34.78474458     65.03146001      0.00000000      0.00000000
    469.20000000      0.50125457      4.93616731      1.27775014      5.56629002    -34.81084736     65.08436063      0.00000000      0.00000000
    469.30000000      0.55332538      4.92193419      1.29909203      5.58814144    -34.83783869     65.13176086      0.00000000      0.00000000
    469.40000000      0.60688537      4.90569939      1.32372535      5.60293710    -34.86582281     65.17418622      0.00000000      0.00000000
    469.50000000      0.66209810      4.88722710      1.35192392      5.61120246    -34.89493428     65.21219728      0.00000000      0.00000000
    469.60000000      0.71915318      4.86623115      1.38383151      5.61336080    -34.92533329     65.24638254      0.00000000      0.00000000
    469.70000000      0.77825101      4.84236950      1.41947788      5.60972085    -34.95720127     65.27734968      0.00000000      0.00000000
    469.80000000      0.83958700      4.81523929      1.45879220      5.60046851    -34.99073698     65.30571562      0.00000000      0.00000000
    469.90000000      0.90333511      4.78437263      1.50161348      5.58566096    -35.02615271     65.33209493      0.00000000      0.00000000
    470.00000000      0.96962985      4.74923353      1.54769856      5.56522162    -35.06367074     65.35708584      0.00000000      0.00000000
    470.10000000      1.03854633      4.70921664      1.59672830      5.53893520    -35.10351943     65.38125268      0.00000000      0.00000000
    470.20000000      1.11007779      4.66364879      1.64831360      5.50644308    -35.14592891     65.40510327      0.00000000      0.00000000
    470.30000000      1.18411051      4.61179474      1.70200311      5.46724039    -35.19112592     65.42906013      0.00000000      0.00000000
    470.40000000      1.26039682      4.55286826      1.75729469      5.42067730    -35.23932792     65.45342530      0.00000000      0.00000000
    470.50000000      1.33852763      4.48604972      1.81365245      5.36596813    -35.29073674     65.47833985      0.00000000      0.00000000
    470.60000000      1.41790718      4.41051027      1.87053013      5.30221227    -35.34553256     65.50374107      0.00000000      0.00000000
    470.70000000      1.49773314      4.32544161      1.92739947      5.22842934    -35.40386934     65.52932250      0.00000000      0.00000000
    470.80000000      1.57698473      4.23008909      1.98378005      5.14360842    -35.46587306     65.55450247      0.00000000      0.00000000
    470.90000000      1.65442033      4.12378529      2.03926506      5.04676662    -35.53164350     65.57840613      0.00000000      0.00000000
    471.00000000      1.72858318      4.00598220      2.09353678      4.93700791    -35.60125946     65.59986276      0.00000000      0.00000000
    471.10000000      1.79781233      3.87628238      2.14636765      4.81357059    -35.67478574     65.61741641      0.00000000      0.00000000
    471.20000000      1.86025526      3.73447284      2.19760559      4.67585202    -35.75227943     65.62934493      0.00000000      0.00000000
    471.30000000      1.91388111      3.58056790      2.24714504      4.52340148    -35.83379197     65.63368244      0.00000000      0.00000000
    471.40000000      1.95649796      3.41486831      2.29488569      4.35587509    -35.91936418     65.62824271      0.00000000      0.00000000
    471.50000000      1.98578344      3.23804230      2.34067759      4.17294879    -36.00901155     65.61064488      0.00000000      0.00000000
    471.60000000      1.99934378      3.05122927      2.38424357      3.97418764    -36.10269808     65.57834649      0.00000000      0.00000000
    471.70000000      1.99482074      2.85615907      2.42505795      3.75887495    -36.20029813     65.52869020      0.00000000      0.00000000
    471.80000000      1.97006592      2.65526783      2.46214469      3.52581851    -36.30154672     65.45896970      0.00000000      0.00000000
    471.90000000      1.92339586      2.45177709      2.49374384      3.27318027    -36.40598116     65.36651629      0.00000000      0.00000000
    472.00000000      1.85392402      2.24968959      2.51679315      2.99842487    -36.51287972     65.24880147      0.00000000      0.00000000
    472.10000000      1.76193570      2.05364775      2.52620154      2.69854909    -36.62120808     65.10354358      0.00000000      0.00000000
    472.20000000      1.64922966      1.86861080      2.51397597      2.37081975    -36.72959086     64.92880073      0.00000000      0.00000000
    472.30000000      1.51930271      1.69933891      2.46841599      2.01427380    -36.83633500     64.72303745      0.00000000      0.00000000
    472.40000000      1.37721284      1.54972940      2.37380828      1.63217646    -36.93954637     64.48519015      0.00000000      0.00000000
    472.50000000      1.22892624      1.42210891      2.21134829      1.23543560    -37.03740656     64.21487456      0.00000000      0.00000000
    472.60000000      1.07992516      1.31662195      1.96248359      0.84641922    -37.12871919     63.91312893      0.00000000      0.00000000
    472.70000000      0.93292061      1.23091574      1.61635032      0.50089941    -37.21382703     63.58430356      0.00000000      0.00000000
    472.80000000      0.78528602      1.16061808      1.18107601      0.24227702    -37.29560820     63.23878099      0.00000000      0.00000000
    472.90000000      0.62882066      1.10142565      0.69000397      0.10329910    -37.37927642     62.89307462      0.00000000      0.00000000
    473.00000000      0.45405230      1.05222267      0.18969890      0.08779679    -37.47008884     62.56431967      0.00000000      0.00000000
    473.10000000      0.25557067      1.01639630     -0.28176874      0.17303022    -37.57097616     62.26457387      0.00000000      0.00000000
    473.20000000      0.03380286      1.00028568     -0.70502861      0.32639543    -37.68220961     62.00051837      0.00000000      0.00000000
    473.30000000     -0.20611365      1.01064906     -1.07653791      0.51834671    -37.80235197     61.77578961      0.00000000      0.00000000
    473.40000000     -0.45619651      1.05272376     -1.40176447      0.72729906    -37.92923584     61.59251759      0.00000000      0.00000000
